ID,NAME,GLOTTOCODE,PROXY
MUKAH_MELANAU,MUKAH_MELANAU,cent2101,
MULAHA,MULAHA,mula1254,
MULAO,MULAO,mula1253,
MULAO_KADAI,MULAO_KADAI,gela1264,
MULLUKMULLUK,MULLUKMULLUK,mull1237,
MUMUYE,MUMUYE,nucl1240,
MUNA,MUNA,muna1247,
MUNDANG,MUNDANG,mund1325,
MUNDANI,MUNDANI,mund1327,
MUNDARI,MUNDARI,mund1320,
MUNDAT,MUNDAT,mund1334,
MUNDU,MUNDU,mund1326,
MUNDURUKU,MUNDURUKU,mund1330,
MUNGAKA,MUNGAKA,mung1266,
MUNGA_DOSO,MUNGA_DOSO,ming1254,
MUNGGUI,MUNGGUI,mung1269,
MUNGKIP,MUNGKIP,mung1272,
MUNG_KOI,MUNG_KOI,muon1246,
MUNICHI,MUNICHI,muni1258,
MUNIT,MUNIT,muni1257,
MUNIWARA,MUNIWARA,juwa1238,
MUNJANI,MUNJANI,munj1244,
MUNJUK,MUNJUK,musg1254,
MURATAYAK,MURATAYAK,mura1271,
MURIK,MURIK,muri1260,
MURLE,MURLE,murl1244,
MURRINH_PATHA_2,MURRINH_PATHA_2,murr1258,
MURSI,MURSI,murs1242,
MURUPI,MURUPI,muru1273,
MURUWARI,MURUWARI,muru1266,
MUSAK,MUSAK,musa1266,
MUSAN,MUSAN,siaw1243,
MUSAR,MUSAR,musa1265,
MUSEY,MUSEY,muse1242,
MUSHERE,MUSHERE,cakf1236,
MUSKUM,MUSKUM,musk1256,
MUSOM,MUSOM,muso1238,
MUSSAU_EMIRA,MUSSAU_EMIRA,muss1246,
MUTHUVAN,MUTHUVAN,muth1236,
MUTSUN,MUTSUN,sout2986,
MUTU,MUTU,mutu1242,
MUTURUA,MUTURUA,sout3051,
MUYANG,MUYANG,muya1243,
MUYUW,MUYUW,muyu1244,
MVUBA,MVUBA,mvub1239,
MWAN,MWAN,mwan1250,
MWANI,MWANI,mwan1247,
MWERA,MWERA,mwer1248,
MWIMBI_MUTHAMBI,MWIMBI_MUTHAMBI,mwim1241,
MWINI,MWINI,swah1253,
MYENE,MYENE,myen1241,
NABAK,NABAK,naba1256,
NABA_KUKA,NABA_KUKA,naba1253,
NABI,NABI,nabi1239,
NABIT,NABIT,nabi1240,
NACHERING,NACHERING,nach1240,
NADEB,NADEB,nade1244,
NAFAARA,NAFAARA,nafa1258,
NAFRI,NAFRI,nafr1241,
NAFUSI,NAFUSI,nafu1238,
NAGA,NAGA,cent2087,
NAGA_AO,NAGA_AO,aona1235,
NAGA_CHOKRI,NAGA_CHOKRI,chok1243,
NAGA_KHOIBU,NAGA_KHOIBU,khoi1251,
NAGA_LIANGMAI,NAGA_LIANGMAI,lian1251,
NAGA_LOTHA,NAGA_LOTHA,loth1237,
NAGA_MAO,NAGA_MAO,maon1238,
NAGA_MARAM,NAGA_MARAM,mara1379,
NAGA_MARING,NAGA_MARING,mari1416,
NAGA_MZIEME,NAGA_MZIEME,mzie1235,
NAGA_POCHURI,NAGA_POCHURI,poch1243,
NAGA_RENGMA,NAGA_RENGMA,nort2725,
NAGA_SANGTAM,NAGA_SANGTAM,sang1321,
NAGA_SOUTHERN_RENGMA,NAGA_SOUTHERN_RENGMA,sout2732,
NAGA_SUMI,NAGA_SUMI,sumi1235,
NAGA_TANGKHUL,NAGA_TANGKHUL,tang1336,
NAGA_TARAO,NAGA_TARAO,tara1313,
NAGA_THANGAL,NAGA_THANGAL,than1255,
NAGA_YIMCHUNGRU,NAGA_YIMCHUNGRU,yimc1240,
NAGA_ZEME,NAGA_ZEME,zeme1240,
NAGUMI,NAGUMI,nagu1244,
NAHA,NAHA,cent2126,
NAHALI_NLX,NAHALI_NLX,naha1261,
NAHARI,NAHARI,naha1262,
NAHUATL_BUENOS_AIRES_ALAMO,NAHUATL_BUENOS_AIRES_ALAMO,east2538,
NAHUATL_CHICONTEPEC,NAHUATL_CHICONTEPEC,cent2134,
NAHUATL_COATEPEC_COSTALES,NAHUATL_COATEPEC_COSTALES,coat1240,
NAHUATL_COXCATLAN,NAHUATL_COXCATLAN,west2624,
NAHUATL_COYOTEPEC,NAHUATL_COYOTEPEC,coyo1236,
NAHUATL_CUACUILA_HUAUCHINANGO,NAHUATL_CUACUILA_HUAUCHINANGO,zaca1241,
NAHUATL_CUENTEPEC_TEMIXCO,NAHUATL_CUENTEPEC_TEMIXCO,tlam1239,
NAHUATL_HUATLATLAUCA,NAHUATL_HUATLATLAUCA,cent2133,
NAHUATL_MECAYAPAN,NAHUATL_MECAYAPAN,isth1242,
NAHUATL_PAJAPAN,NAHUATL_PAJAPAN,isth1241,
NAHUATL_POMARO_AQUILA,NAHUATL_POMARO_AQUILA,mich1245,
NAHUATL_RAFAEL_DELGADO,NAHUATL_RAFAEL_DELGADO,huax1236,
NAHUATL_SAN_AGUSTIN_DE_BUENAVENTURA,NAHUATL_SAN_AGUSTIN_DE_BUENAVENTURA,west2778,
NAHUATL_SAN_BERNARDINO_TEOTITLAN_DEL_CAMINO,NAHUATL_SAN_BERNARDINO_TEOTITLAN_DEL_CAMINO,nort2958,
NAHUATL_SAN_JOSE_MIAHUATLAN,NAHUATL_SAN_JOSE_MIAHUATLAN,sout2973,
NAHUATL_SAN_MIGUEL_AYOTLA,NAHUATL_SAN_MIGUEL_AYOTLA,cent2132,
NAHUATL_SAN_PABLO_ZOQUITLAN,NAHUATL_SAN_PABLO_ZOQUITLAN,sier1248,
NAHUATL_STA_MA_COAPAN,NAHUATL_STA_MA_COAPAN,high1278,
NAHUATL_TEPOTZTLAN,NAHUATL_TEPOTZTLAN,more1259,
NAHUATL_XILOCUAUTLA_HUAUCHINANGO,NAHUATL_XILOCUAUTLA_HUAUCHINANGO,nort2957,
NAHUATL_ZITLALA,NAHUATL_ZITLALA,guer1241,
NAI,NAI,naii1241,
NAJDI_ARABIC,NAJDI_ARABIC,najd1235,
NAKAI,NAKAI,naka1265,
NAKAME,NAKAME,naka1264,
NAKANAI,NAKANAI,naka1262,
NAKARA,NAKARA,naka1260,
NAKE,NAKE,nake1240,
NAKI,NAKI,naki1238,
NAKWI,NAKWI,nakw1240,
NALCA,NALCA,nalc1240,
NALIK,NALIK,nali1244,
NALU,NALU,nalu1240,
NAMA,NAMA,nama1264,
NAMAKURA_MATASO,NAMAKURA_MATASO,nama1268,
NAMBIKWARA,NAMBIKWARA,sout2994,
NAMBO,NAMBO,namb1293,
NAMIA,NAMIA,nami1256,
NAMO,NAMO,namo1246,
NANAI,NANAI,nana1257,
NANCAWRI,NANCAWRI,cent1990,
NANCERE,NANCERE,nanc1253,
NANDE,NANDE,nand1264,
NANDI,NANDI,nand1266,
NANERGE,NANERGE,nane1238,
NANGA,NANGA,nang1261,
NANGGU,NANGGU,nang1262,
NANKINA,NANKINA,nank1250,
NANTI,NANTI,nant1250,
NANTICOKE,NANTICOKE,nant1249,
NANUBAE_IMAMERI,NANUBAE_IMAMERI,nanu1240,
NANUMEA,NANUMEA,tuva1244,
NAO,NAO,nayi1243,
NARA,NARA,nara1262,
NARAK,NARAK,nara1264,
NARANGO,NARANGO,nara1263,
NARAU,NARAU,kaur1271,
NARIM_LARIM,NARIM_LARIM,nari1240,
NARO,NARO,naro1249,
NAROM,NAROM,naro1251,
NARUNGGA,NARUNGGA,naru1238,
NASAL,NASAL,nasa1239,
NASHTA,NASHTA,mace1250,
NASIOI,NASIOI,naas1242,
NASKAPI,NASKAPI,nask1242,
NATANZI,NATANZI,nata1252,
NATAORAN_AMIS,NATAORAN_AMIS,nata1254,
NATCHEZ,NATCHEZ,natc1249,
NATENI,NATENI,nate1242,
NATI,NATI,nati1244,
NATIORO,NATIORO,nati1243,
NAUETE,NAUETE,naue1237,
NAUNA,NAUNA,naun1237,
NAURUAN,NAURUAN,naur1243,
NAVAJO,NAVAJO,nava1243,
NAVUT,NAVUT,navu1237,
NAWDM,NAWDM,nawd1238,
NAWURI,NAWURI,nawu1242,
NAXI,NAXI,naxi1245,
NAYINI,NAYINI,nayi1242,
NA_CHAD,NA_CHAD,sara1321,
NA_INDIA,NA_INDIA,naaa1245,
NA_KHE_GELAO,NA_KHE_GELAO,redg1235,
NCANE,NCANE,ncan1245,
NCHUMBULU,NCHUMBULU,nchu1238,
NCHUMURU,NCHUMURU,chum1261,
NCO,NCO,mada1282,
NDALI,NDALI,ndal1241,
NDAM,NDAM,ndam1251,
NDAMBA,NDAMBA,ndam1239,
NDANDA_SUD,NDANDA_SUD,ndan1241,
NDASA_2,NDASA_2,ndas1238,
NDEBELE,NDEBELE,sout3270,
NDEMLI,NDEMLI,ndem1249,
NDENDEULE,NDENDEULE,nden1249,
NDE_YULANA,NDE_YULANA,ndak1242,
NDING,NDING,ndin1245,
NDOGO,NDOGO,ndog1248,
NDOKA,NDOKA,luto1241,
NDOLA,NDOLA,ndoo1241,
NDOLO,NDOLO,ndol1238,
NDOM_2,NDOM_2,ndom1245,
NDONGA,NDONGA,ndon1254,
NDOOBO,NDOOBO,ndob1238,
NDO_2,NDO_2,ndoo1242,
NDUMU,NDUMU,ndum1239,
NDUN,NDUN,ahwa1235,
NDUNGA,NDUNGA,ndun1249,
NDUT,NDUT,ndut1239,
NDYUKA_TRIO_PIDGIN,NDYUKA_TRIO_PIDGIN,ndyu1241,
NEA,NEA,nalo1235,
NEAPOLITAN_CALABRESE,NEAPOLITAN_CALABRESE,neap1235,
NEA_NOOLI,NEA_NOOLI,natu1246,
NEDEBANG,NEDEBANG,nede1245,
NEGERHOLLANDS,NEGERHOLLANDS,nege1244,
NEGIDAL,NEGIDAL,negi1245,
NEHAN,NEHAN,neha1247,
NEK,NEK,nekk1240,
NEKGINI,NEKGINI,nekg1240,
NEKO,NEKO,neko1240,
NELEMWA,NELEMWA,kuma1276,
NEMBE,NEMBE,sout2774,
NEME_MUM,NEME_MUM,neme1244,
NEMI,NEMI,nemi1240,
NENETS,NENETS,nene1249,
NENGONE,NENGONE,neng1238,
NEO_ARAMAIC,NEO_ARAMAIC,lish1245,
NEPALI,NEPALI,nepa1254,
NESE,NESE,nese1235,
NEYO,NEYO,neyo1238,
NEZ_PERCE,NEZ_PERCE,nezp1238,
NE_MAIDU,NE_MAIDU,nort2952,
NGAANYATJARRA,NGAANYATJARRA,ngaa1240,
NGADHA,NGADHA,ngad1261,
NGADJUNMAYA,NGADJUNMAYA,ngad1258,
NGAIBOR,NGAIBOR,west2538,
NGAING,NGAING,ngai1241,
NGALA,NGALA,ngal1300,
NGALAKAN,NGALAKAN,ngal1293,
NGALOOMA,NGALOOMA,ngar1287,
NGALUM,NGALUM,ngal1298,
NGAMAMBO,NGAMAMBO,ngam1267,
NGAMBAY,NGAMBAY,ngam1268,
NGAMINI,NGAMINI,ngam1265,
NGAMO,NGAMO,ngam1282,
NGANASAN,NGANASAN,ngan1291,
NGANDI,NGANDI,ngan1295,
NGANGAM,NGANGAM,ngan1299,
NGANGELA,NGANGELA,nyem1238,
NGANYAYWANA,NGANYAYWANA,ngan1296,
NGAO,NGAO,band1345,
NGARIGU,NGARIGU,ngar1297,
NGARINMAN_BILINARA,NGARINMAN_BILINARA,ngar1235,
NGARINYIN,NGARINYIN,ngar1284,
NGARLA,NGARLA,ngar1296,
NGAWUN,NGAWUN,ngaw1240,
NGBAKA,NGBAKA,ngba1285,
NGBAKA_GILIMA,NGBAKA_GILIMA,gili1241,
NGBAKA_KPALA,NGBAKA_KPALA,kpal1241,
NGBAKA_MABO,NGBAKA_MABO,ngba1284,
NGBAKA_MANZA,NGBAKA_MANZA,ngba1287,
NGBANDI,NGBANDI,sout2784,
NGBINDA,NGBINDA,ngbi1238,
NGBUNDU,NGBUNDU,ngbu1241,
NGE,NGE,ngeq1245,
NGELIMA,NGELIMA,ngel1238,
NGEMBA,NGEMBA,ngem1255,
NGENGOMERI,NGENGOMERI,nang1259,
NGGELA,NGGELA,gela1263,
NGGEM,NGGEM,ngge1241,
NGGWAHYI,NGGWAHYI,nggw1242,
NGHWELE,NGHWELE,kwer1261,
NGIEMBOON,NGIEMBOON,ngie1241,
NGILE,NGILE,ngil1242,
NGINDO,NGINDO,ngin1244,
NGITI,NGITI,ngit1239,
NGIZIM,NGIZIM,ngiz1242,
NGOMBA,NGOMBA,ngom1272,
NGOMBALE,NGOMBALE,ngom1271,
NGONDI,NGONDI,ngun1270,
NGONGO,NGONGO,ngon1267,
NGONI,NGONI,ngon1269,
NGOSHIE,NGOSHIE,ngos1238,
NGOUMI,NGOUMI,nzak1246,
NGUKURR_BAMYILI_CREOLE,NGUKURR_BAMYILI_CREOLE,krio1252,
NGUL,NGUL,ngul1247,
NGULU,NGULU,ngul1246,
NGULUWAN,NGULUWAN,ngul1236,
NGUMBI,NGUMBI,ngum1255,
NGUNAWAL,NGUNAWAL,ngun1277,
NGUNDU,NGUNDU,ngun1266,
NGUNGWEL,NGUNGWEL,ngun1272,
NGURIMI,NGURIMI,ngur1263,
NGWE,NGWE,ngwe1238,
NGWO,NGWO,ngwo1241,
NHAHEUN,NHAHEUN,nyah1249,
NHANDA,NHANDA,nhan1238,
NHENGATU,NHENGATU,nhen1239,
NIAM_NIAM,NIAM_NIAM,nimb1256,
NIAS_SOUTHERN,NIAS_SOUTHERN,nias1242,
NICARAGUA_CREOLE_ENGLISH,NICARAGUA_CREOLE_ENGLISH,nica1252,
NIGERIAN_ARABIC,NIGERIAN_ARABIC,chad1249,
NIGERIAN_BENA,NIGERIAN_BENA,bena1260,
NIGERIAN_PIDGIN,NIGERIAN_PIDGIN,nige1257,
NIHALI,NIHALI,niha1238,
NILA,NILA,nila1244,
NILAMBA,NILAMBA,nila1242,
NIMBORAN_2,NIMBORAN_2,nucl1633,
NIMI,NIMI,nimi1240,
NIMO,NIMO,nimo1247,
NIMOA,NIMOA,nimo1246,
NINAM,NINAM,nina1238,
NINATIE_MUYU,NINATIE_MUYU,nort2916,
NINGERA,NINGERA,ning1275,
NINGGIRUM_KAWOMA,NINGGIRUM_KAWOMA,ning1274,
NINGIL,NINGIL,ning1273,
NINKA,NINKA,ning1271,
NINKYOP,NINKYOP,kani1277,
NISENAN,NISENAN,nise1244,
NISGHA,NISGHA,nisg1240,
NISI,NISI,nyis1236,
NISI_TAGIN,NISI_TAGIN,tagi1241,
NIUAFOOU,NIUAFOOU,niua1240,
NIUE,NIUE,niue1239,
NIVACLE,NIVACLE,niva1238,
NIVKH,NIVKH,gily1242,
NIZAA,NIZAA,suga1248,
NJEBI,NJEBI,njeb1242,
NJEN,NJEN,njen1238,
NJEREP,NJEREP,njer1242,
NJWANDE,NJWANDE,bita1251,
NJYEM,NJYEM,njye1238,
NKAMI,NKAMI,nkon1248,
NKHONDE,NKHONDE,nyak1260,
NKHUMBI,NKHUMBI,nkhu1238,
NKONGHO,NKONGHO,nkon1247,
NKORO,NKORO,nkor1239,
NKOYA,NKOYA,nkoy1244,
NKUKOLI,NKUKOLI,nkuk1238,
NKUM,NKUM,nkem1242,
NNAM,NNAM,nnam1238,
NOBIIN,NOBIIN,nobi1240,
NOCTE,NOCTE,noct1238,
NOGAI,NOGAI,noga1249,
NOKUKU,NOKUKU,noku1237,
NOMAANDE,NOMAANDE,noma1260,
NOMATSIGUENGA,NOMATSIGUENGA,noma1263,
NOMU,NOMU,nomu1240,
NON,NON,noon1242,
NONES,NONES,ladi1250,
NONI,NONI,noon1243,
NONUYA,NONUYA,nonu1241,
NOOKSACK,NOOKSACK,nook1247,
NOOTKA,NOOTKA,nuuc1236,
NORMAL_MBUGU,NORMAL_MBUGU,mbug1240,
NORTHERN_BOBO_MANDARE,NORTHERN_BOBO_MANDARE,nort2819,
NORTHERN_CATANDUANES,NORTHERN_CATANDUANES,nort2883,
NORTHERN_DAGARA,NORTHERN_DAGARA,nort2780,
NORTHERN_EAST_CREE,NORTHERN_EAST_CREE,nort1552,
NORTHERN_GIZIGA,NORTHERN_GIZIGA,nort3047,
NORTHERN_KURDISH,NORTHERN_KURDISH,nort2641,
NORTHERN_LOW_SAXON,NORTHERN_LOW_SAXON,nort2627,
NORTHERN_NGBANDI,NORTHERN_NGBANDI,nort2774,
NORTHERN_NUNI,NORTHERN_NUNI,nort2784,
NORTHERN_PAIUTE,NORTHERN_PAIUTE,nort2954,
NORTHERN_PAME,NORTHERN_PAME,nort2984,
NORTHERN_ROGLAI,NORTHERN_ROGLAI,nort2994,
NORTHERN_SIERRA_MIWOK,NORTHERN_SIERRA_MIWOK,nort2968,
NORTHERN_SORSOGON,NORTHERN_SORSOGON,masb1237,
NORTHERN_TEKE,NORTHERN_TEKE,teke1275,
NORTHERN_TEPEHUAN,NORTHERN_TEPEHUAN,nort2959,
NORTHERN_TUJIA,NORTHERN_TUJIA,nort2732,
NORTHWEST_ALASKA_INUPIATUN,NORTHWEST_ALASKA_INUPIATUN,nort2945,
NORTH_ALTAI,NORTH_ALTAI,nort2686,
NORTH_AMBRYM_RANON,NORTH_AMBRYM_RANON,nort2839,
NORTH_BABAR,NORTH_BABAR,nort2860,
NORTH_EFATE_PWELE,NORTH_EFATE_PWELE,nort2836,
NORTH_FRISIAN_AMRUM,NORTH_FRISIAN_AMRUM,nort2626,
NORTH_HIGHLAND_MIXE,NORTH_HIGHLAND_MIXE,toto1305,
NORTH_MESOPOTAMIAN_ARABIC,NORTH_MESOPOTAMIAN_ARABIC,nort3142,
NORTH_MOFU,NORTH_MOFU,nort3046,
NORTH_SAAMI,NORTH_SAAMI,nort2671,
NORTH_TANNA,NORTH_TANNA,nort2847,
NORTH_TOUSSIAN,NORTH_TOUSSIAN,nort2787,
NORTH_TUGEN,NORTH_TUGEN,tuge1241,
NORWEGIAN_ROMANI,NORWEGIAN_ROMANI,trav1236,
NOTRE,NOTRE,notr1240,
NOTTOWAY,NOTTOWAY,nott1246,
NOY,NOY,noyy1238,
NSARI,NSARI,nsar1238,
NSENGA,NSENGA,nsen1242,
NSONGO_2,NSONGO_2,nson1238,
NTA,NTA,nden1250,
NTOMBA,NTOMBA,ntom1248,
NU,NU,nuuu1241,
NUBACA,NUBACA,nuba1241,
NUBIAN_OF_DONGOLA,NUBIAN_OF_DONGOLA,dong1288,
NUER,NUER,nuer1246,
NUGUNU,NUGUNU,nugu1242,
NUGUNU_AUSTRALIA,NUGUNU_AUSTRALIA,nugu1241,
NUK,NUK,nukk1240,
NUKAK,NUKAK,nuka1242,
NUKNA,NUKNA,nukn1238,
NUKUORO,NUKUORO,nuku1260,
NUKURIA,NUKURIA,nuku1259,
NUMANGGANG,NUMANGGANG,numa1254,
NUME,NUME,nume1241,
NUNG,NUNG,nung1283,
NUNGGUBUYU,NUNGGUBUYU,nung1290,
NUNGON,NUNGON,yaum1237,
NUNGU,NUNGU,nung1292,
NUNKU,NUNKU,numa1252,
NUPE,NUPE,nupe1254,
NUSA_LAUT,NUSA_LAUT,nusa1245,
NUSU,NUSU,nusu1239,
NYABWA,NYABWA,nyab1255,
NYAKUR,NYAKUR,nyah1250,
NYALA,NYALA,darf1239,
NYALAYU,NYALAYU,nyal1254,
NYALA_KENYA,NYALA_KENYA,east2409,
NYALGULGULE,NYALGULGULE,njal1239,
NYALI,NYALI,nyal1250,
NYAM,NYAM,nyam1285,
NYAMBO,NYAMBO,nyam1277,
NYAMKAD,NYAMKAD,tukp1239,
NYAMUSA_MOLO,NYAMUSA_MOLO,nyam1279,
NYAMWANGA,NYAMWANGA,nyam1275,
NYAMWEZI,NYAMWEZI,nyam1276,
NYANEKA,NYANEKA,nyan1305,
NYANGA,NYANGA,nyan1304,
NYANGATOM,NYANGATOM,nyan1315,
NYANGI,NYANGI,nyan1313,
NYANGUMARTA,NYANGUMARTA,nyan1301,
NYANKORE,NYANKORE,nyan1307,
NYAWAYGI,NYAWAYGI,nyaw1247,
NYEU,NYEU,nyeu1238,
NYIGINA,NYIGINA,nyig1240,
NYIHA,NYIHA,nyih1240,
NYIHA_MALAWI,NYIHA_MALAWI,nyih1239,
NYIKA,NYIKA,nyik1246,
NYIKA_TANZANIA,NYIKA_TANZANIA,nyik1247,
NYINDROU,NYINDROU,nyin1250,
NYOKON,NYOKON,nyok1243,
NYOLE,NYOLE,nyol1238,
NYONG,NYONG,nyon1241,
NYOONGAR,NYOONGAR,nyun1247,
NYORE,NYORE,nyor1244,
NYORO,NYORO,nyor1246,
NYULNYUL,NYULNYUL,nyul1247,
NYUNGWE,NYUNGWE,nyun1248,
NZADI_2,NZADI_2,nzad1234,
NZAKARA,NZAKARA,nzak1247,
NZANYI,NZANYI,nzan1240,
NZEMA,NZEMA,nzim1238,
NZWANI,NZWANI,ndzw1235,
N_TAIRORA,N_TAIRORA,nort2920,
OAS,OAS,oass1237,
OAXACA_CHONTAL,OAXACA_CHONTAL,lowl1260,
OBAA,OBAA,mber1257,
OBISPENYO,OBISPENYO,obis1242,
OBOKUITAI,OBOKUITAI,obok1239,
OBOLO,OBOLO,obol1243,
OCAINA,OCAINA,ocai1244,
OCOTEPEC_MIXTEC,OCOTEPEC_MIXTEC,ocot1243,
OCOTLAN_ZAPOTEC,OCOTLAN_ZAPOTEC,ocot1244,
OCUILTECO,OCUILTECO,atzi1235,
ODOODEE,ODOODEE,odoo1238,
OFAYE,OFAYE,ofay1240,
OFO,OFO,ofoo1242,
OGAN,OGAN,cent2053,
OGBA,OGBA,ogba1241,
OGBRONUAGUM,OGBRONUAGUM,ogbr1243,
OI,OI,oyyy1238,
OIBAE,OIBAE,goba1246,
OIRATA,OIRATA,oira1263,
OJIBWA_EASTERN,OJIBWA_EASTERN,east2542,
OJIBWA_SEVERN,OJIBWA_SEVERN,seve1240,
OJILA,OJILA,avok1242,
OKA,OKA,yoru1245,
OKANAGAN_COLVILLE,OKANAGAN_COLVILLE,okan1243,
OKOBO,OKOBO,okob1241,
OKO_JUWOI,OKO_JUWOI,okoj1239,
OKO_OSANYE_ENI,OKO_OSANYE_ENI,okoe1238,
OKPE,OKPE,okpe1250,
OKRIKA,OKRIKA,kiri1254,
OKSAPMIN,OKSAPMIN,oksa1245,
OKU,OKU,okuu1243,
OLAMENTKE,OLAMENTKE,coas1301,
OLD_CHINESE,OLD_CHINESE,oldc1244,
OLD_CHURCH_SLAVONIC,OLD_CHURCH_SLAVONIC,chur1257,
OLD_ENGLISH,OLD_ENGLISH,olde1238,
OLD_FRISIAN,OLD_FRISIAN,oldf1241,
OLD_HIGH_GERMAN,OLD_HIGH_GERMAN,oldh1241,
OLD_IRISH,OLD_IRISH,oldi1245,
OLD_JAVANESE,OLD_JAVANESE,kawi1241,
OLD_LOW_FRANCONIAN,OLD_LOW_FRANCONIAN,oldd1237,
OLD_MON,OLD_MON,oldm1242,
OLD_NORSE,OLD_NORSE,oldn1244,
OLD_NUBIAN,OLD_NUBIAN,oldn1245,
OLD_PERSIAN,OLD_PERSIAN,oldp1254,
OLD_PRUSSIAN,OLD_PRUSSIAN,prus1238,
OLD_SAXON,OLD_SAXON,olds1250,
OLD_TAMIL,OLD_TAMIL,oldt1248,
OLD_TURKIC,OLD_TURKIC,oldu1238,
OLLARI_GADBA,OLLARI_GADBA,pott1240,
OLOMA,OLOMA,olom1241,
OLONETS_KARELIAN,OLONETS_KARELIAN,livv1243,
OLO_LUMI,OLO_LUMI,oloo1241,
OLULUMO_IKOM,OLULUMO_IKOM,olul1245,
OLUTA_POPOLUCA,OLUTA_POPOLUCA,olut1240,
OMAGUA,OMAGUA,omag1248,
OMAHA_PONCA,OMAHA_PONCA,omah1247,
OMATI,OMATI,bari1298,
OMATI_2,OMATI_2,mouw1234,
OMBO,OMBO,ombo1238,
OMEO,OMEO,*OMEO,sout2770
OMI,OMI,omii1238,
OMIE,OMIE,omie1241,
OMOTIK,OMOTIK,omot1239,
OMURANO,OMURANO,omur1241,
ONA,ONA,onaa1245,
ONABASULU,ONABASULU,onob1238,
ONANK,ONANK,nort2857,
ONEIBIA_AROSI,ONEIBIA_AROSI,aros1241,
ONEIDA,ONEIDA,onei1249,
ONE_INEBU,ONE_INEBU,ineb1235,
ONGAMO,ONGAMO,ngas1238,
ONGE,ONGE,onge1236,
ONGOTA,ONGOTA,bira1253,
ONG_BE,ONG_BE,ling1262,
ONIKAL,ONIKAL,dama1272,
ONIN,ONIN,onin1245,
ONJOB,ONJOB,onjo1240,
ONO,ONO,onoo1246,
ONONDAGA,ONONDAGA,onon1246,
OPAO,OPAO,opao1240,
OPATA,OPATA,opat1246,
OREJON,OREJON,orej1242,
ORIG,ORIG,tega1236,
ORING,ORING,orin1239,
ORIYA,ORIYA,oriy1255,
ORIYA_KOTIA,ORIYA_KOTIA,adiv1239,
ORKON,ORKON,orko1234,
ORMA,ORMA,orma1241,
ORMA_2,ORMA_2,bora1271,
ORMU,ORMU,ormu1248,
ORMURI,ORMURI,ormu1247,
ORO,ORO,oroo1241,
OROCH,OROCH,oroc1248,
OROHA,OROHA,oroh1237,
OROKAIVA,OROKAIVA,orok1269,
OROKO,OROKO,orok1266,
OROQEN,OROQEN,oroq1238,
ORO_WIN,ORO_WIN,orow1243,
ORUMA,ORUMA,orum1241,
ORYA,ORYA,orya1242,
OSAGE,OSAGE,osag1243,
OSAMAYI,OSAMAYI,osam1235,
OSSETIAN,OSSETIAN,iron1242,
OSUM,OSUM,utar1238,
OTOMACO,OTOMACO,otom1301,
OTOMI_ACAMBAY,OTOMI_ACAMBAY,quer1236,
OTOMI_DE_1776,OTOMI_DE_1776,mezq1235,
OTOMI_DE_EL_BAILE,OTOMI_DE_EL_BAILE,east2556,
OTOMI_DE_IXTENCO,OTOMI_DE_IXTENCO,ixte1237,
OTOMI_TEMOAYA,OTOMI_TEMOAYA,temo1245,
OTOMI_TOLUCA,OTOMI_TOLUCA,esta1236,
OTTAWA,OTTAWA,otta1242,
OTUKE,OTUKE,otuk1240,
OUMA,OUMA,ouma1237,
OWINIGA,OWINIGA,owin1240,
OYDA,OYDA,oyda1235,
O_KUNG,O_KUNG,vase1234,
PAAMA_LAUL,PAAMA_LAUL,paam1238,
PAANCI,PAANCI,paaa1242,
PAASAAL,PAASAAL,paas1238,
PACOH,PACOH,paco1243,
PADOE,PADOE,pado1242,
PAEZ,PAEZ,paez1247,
PAGI,PAGI,pagi1244,
PAGIBETE,PAGIBETE,pagi1243,
PAGU,PAGU,pagu1249,
PAHA,PAHA,baha1256,
PAHARI_MAHASU,PAHARI_MAHASU,maha1287,
PAHARI_POTWARI,PAHARI_POTWARI,paha1251,
PAHI,PAHI,pahi1246,
PAICI,PAICI,paic1239,
PAIPAI,PAIPAI,paip1241,
PAITE,PAITE,pait1244,
PAIWAN,PAIWAN,paiw1248,
PAJADE,PAJADE,bady1239,
PAK,PAK,pakt1239,
PAKA,PAKA,niks1238,
PAKAANOVA,PAKAANOVA,wari1268,
PAKU,PAKU,paku1239,
PALAIC,PALAIC,pala1331,
PALAKA,PALAKA,pala1342,
PALAUAN,PALAUAN,pala1344,
PALAUNG_SHWE,PALAUNG_SHWE,shwe1236,
PALAWANO_BATAK,PALAWANO_BATAK,broo1239,
PALEN,PALEN,pale1262,
PALENQUERO,PALENQUERO,pale1260,
PALESTINIAN_ARABIC,PALESTINIAN_ARABIC,sout3123,
PALEWYAMI,PALEWYAMI,pale1254,
PALI,PALI,pali1273,
PALIKUR,PALIKUR,pali1279,
PALIU,PALIU,boly1239,
PALIYAN,PALIYAN,pali1274,
PALLANGANMIDDANG,PALLANGANMIDDANG,pall1243,
PALOR,PALOR,palo1243,
PALUE,PALUE,palu1252,
PAM,PAM,pamm1242,
PAMBIA,PAMBIA,pamb1243,
PANA,PANA,pana1295,
PANARA,PANARA,pana1307,
PANARE,PANARE,enap1235,
PANASUAN,PANASUAN,pana1303,
PANDE,PANDE,pand1264,
PANGASINAN,PANGASINAN,pang1290,
PANGSENG,PANGSENG,pang1286,
